Alert ID,Ticker,Name,Description,Time,Webhook status
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29381.75,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:40:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29381.75,""stopPrice"":29301.75,""takeProfit"":29531.75,""signalId"":""E0_ENTRY""}",2026-05-11T19:40:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29381.75,""signalId"":""DEEP_EXIT""}",2026-05-11T19:40:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29381.75,""stopPrice"":29461.75,""takeProfit"":29231.75,""signalId"":""E1_ENTRY""}",2026-05-11T19:40:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29381.75,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:40:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29381.75,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:40:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29386.75,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29386.75,""signalId"":""DEEP_EXIT""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29386.75,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29386.75,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7430.5,""signalId"":""DEEP_EXIT""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7430.5,""stopPrice"":7510.5,""takeProfit"":7280.5,""signalId"":""E1_ENTRY""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7430.5,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7430.5,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7430.5,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29386.75,""stopPrice"":29466.75,""takeProfit"":29236.75,""signalId"":""E1_ENTRY""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7430.5,""stopPrice"":7350.5,""takeProfit"":7580.5,""signalId"":""E0_ENTRY""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29386.75,""stopPrice"":29306.75,""takeProfit"":29536.75,""signalId"":""E0_ENTRY""}",2026-05-11T19:35:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7431.75,""signalId"":""DEEP_EXIT""}",2026-05-11T19:30:01Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7431.75,""stopPrice"":7511.75,""takeProfit"":7281.75,""signalId"":""E1_ENTRY""}",2026-05-11T19:30:01Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7431.75,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:30:01Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7431.75,""stopPrice"":7351.75,""takeProfit"":7581.75,""signalId"":""E0_ENTRY""}",2026-05-11T19:30:01Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7431.75,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:30:01Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7431.75,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:30:01Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29408.5,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:30:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29408.5,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:30:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29408.5,""stopPrice"":29488.5,""takeProfit"":29258.5,""signalId"":""E1_ENTRY""}",2026-05-11T19:30:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29408.5,""signalId"":""DEEP_EXIT""}",2026-05-11T19:30:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29408.5,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:30:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29408.5,""stopPrice"":29328.5,""takeProfit"":29558.5,""signalId"":""E0_ENTRY""}",2026-05-11T19:30:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7434,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7434,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7434,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7434,""stopPrice"":7354,""takeProfit"":7584,""signalId"":""E0_ENTRY""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7434,""signalId"":""DEEP_EXIT""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7434,""stopPrice"":7514,""takeProfit"":7284,""signalId"":""E1_ENTRY""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29416.5,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29416.5,""signalId"":""DEEP_EXIT""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29416.5,""stopPrice"":29496.5,""takeProfit"":29266.5,""signalId"":""E1_ENTRY""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29416.5,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29416.5,""stopPrice"":29336.5,""takeProfit"":29566.5,""signalId"":""E0_ENTRY""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29416.5,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:25:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7435.75,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7435.75,""signalId"":""DEEP_EXIT""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7435.75,""stopPrice"":7515.75,""takeProfit"":7285.75,""signalId"":""E1_ENTRY""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7435.75,""stopPrice"":7355.75,""takeProfit"":7585.75,""signalId"":""E0_ENTRY""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7435.75,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7435.75,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29424.5,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29424.5,""signalId"":""DEEP_EXIT""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29424.5,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29424.5,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29424.5,""stopPrice"":29504.5,""takeProfit"":29274.5,""signalId"":""E1_ENTRY""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29424.5,""stopPrice"":29344.5,""takeProfit"":29574.5,""signalId"":""E0_ENTRY""}",2026-05-11T19:20:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7428.75,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7428.75,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29379.5,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29379.5,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29379.5,""signalId"":""DEEP_EXIT""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29379.5,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29379.5,""stopPrice"":29459.5,""takeProfit"":29229.5,""signalId"":""E1_ENTRY""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29379.5,""stopPrice"":29299.5,""takeProfit"":29529.5,""signalId"":""E0_ENTRY""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7428.75,""signalId"":""DEEP_EXIT""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7428.75,""stopPrice"":7508.75,""takeProfit"":7278.75,""signalId"":""E1_ENTRY""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7428.75,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7428.75,""stopPrice"":7348.75,""takeProfit"":7578.75,""signalId"":""E0_ENTRY""}",2026-05-11T19:15:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7431.5,""signalId"":""DEEP_EXIT""}",2026-05-11T19:10:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7431.5,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:10:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7431.5,""stopPrice"":7511.5,""takeProfit"":7281.5,""signalId"":""E1_ENTRY""}",2026-05-11T19:10:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7431.5,""stopPrice"":7351.5,""takeProfit"":7581.5,""signalId"":""E0_ENTRY""}",2026-05-11T19:10:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7431.5,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:10:00Z,Webhook delivery failed — 400 Bad Request
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7431.5,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:10:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29388,""signalId"":""DEEP_EXIT""}",2026-05-11T19:10:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29388,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:10:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29388,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:10:00Z,Webhook delivery failed — 400 Bad Request
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29388,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:10:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29388,""stopPrice"":29308,""takeProfit"":29538,""signalId"":""E0_ENTRY""}",2026-05-11T19:10:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29388,""stopPrice"":29468,""takeProfit"":29238,""signalId"":""E1_ENTRY""}",2026-05-11T19:10:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7439.75,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7439.75,""signalId"":""DEEP_EXIT""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7439.75,""stopPrice"":7519.75,""takeProfit"":7289.75,""signalId"":""E1_ENTRY""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29435.75,""stopPrice"":29515.75,""takeProfit"":29285.75,""signalId"":""E1_ENTRY""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29435.75,""signalId"":""DEEP_EXIT""}",2026-05-11T19:05:00Z,Webhook delivery failed — request took too long and timed out
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7439.75,""stopPrice"":7359.75,""takeProfit"":7589.75,""signalId"":""E0_ENTRY""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7439.75,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29435.75,""stopPrice"":29355.75,""takeProfit"":29585.75,""signalId"":""E0_ENTRY""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29435.75,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29435.75,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29435.75,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7439.75,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:05:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7441.25,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:00:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7441.25,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:00:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29439.5,""stopPrice"":29519.5,""takeProfit"":29289.5,""signalId"":""E1_ENTRY""}",2026-05-11T19:00:01Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29439.5,""signalId"":""DEEP_EXIT""}",2026-05-11T19:00:01Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7441.25,""signalId"":""DEEP_EXIT""}",2026-05-11T19:00:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7441.25,""stopPrice"":7521.25,""takeProfit"":7291.25,""signalId"":""E1_ENTRY""}",2026-05-11T19:00:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7441.25,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:00:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7441.25,""stopPrice"":7361.25,""takeProfit"":7591.25,""signalId"":""E0_ENTRY""}",2026-05-11T19:00:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29439.5,""signalId"":""SESSION_END_EXIT""}",2026-05-11T19:00:01Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29439.5,""stopPrice"":29359.5,""takeProfit"":29589.5,""signalId"":""E0_ENTRY""}",2026-05-11T19:00:01Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29439.5,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T19:00:01Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29439.5,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T19:00:01Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7444,""signalId"":""DEEP_EXIT""}",2026-05-11T18:55:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7444,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T18:55:00Z,Webhook successfully delivered
