MNQ2023Z,20231214,1820,16554.00,16556.25,16548.50,16554.00,46,78
MNQ2023Z,20231214,1825,16554.50,16555.50,16549.25,16549.25,33,71
MNQ2023Z,20231214,1830,16549.75,16553.50,16547.00,16550.50,23,96
MNQ2023Z,20231214,1835,16550.00,16551.25,16547.00,16551.00,22,48
MNQ2023Z,20231214,1840,16553.25,16556.00,16550.50,16551.25,23,38
MNQ2023Z,20231214,1845,16551.75,16551.75,16545.00,16546.50,39,101
MNQ2023Z,20231214,1850,16546.75,16550.25,16546.00,16546.25,46,122
MNQ2023Z,20231214,1855,16546.25,16551.75,16546.00,16548.75,40,78
MNQ2023Z,20231214,1900,16549.25,16551.75,16543.00,16546.00,47,71
MNQ2023Z,20231214,1905,16545.00,16546.50,16537.50,16539.25,84,176
MNQ2023Z,20231214,1910,16538.50,16549.25,16536.00,16544.25,85,165
MNQ2023Z,20231214,1915,16544.50,16550.00,16543.00,16548.25,84,163
MNQ2023Z,20231214,1920,16547.75,16551.00,16547.75,16549.75,22,39
MNQ2023Z,20231214,1925,16550.00,16553.50,16546.75,16552.75,125,245
MNQ2023Z,20231214,1930,16552.25,16557.00,16550.00,16551.25,40,95
MNQ2023Z,20231214,1935,16551.50,16554.00,16550.75,16554.00,24,50
MNQ2023Z,20231214,1940,16554.00,16554.50,16549.00,16550.50,123,323
MNQ2023Z,20231214,1945,16550.25,16555.00,16549.50,16554.00,33,79
MNQ2023Z,20231214,1950,16554.25,16555.50,16549.50,16549.50,21,50
MNQ2023Z,20231214,1955,16549.50,16551.25,16548.75,16549.75,10,31
MNQ2023Z,20231214,2000,16549.00,16551.00,16548.75,16550.50,14,32
MNQ2023Z,20231214,2005,16552.50,16556.75,16552.25,16553.75,27,56
MNQ2023Z,20231214,2010,16553.75,16555.25,16553.00,16553.00,23,71
MNQ2023Z,20231214,2015,16553.75,16558.50,16553.50,16555.25,21,36
MNQ2023Z,20231214,2020,16557.50,16558.50,16555.50,16558.50,12,21
MNQ2023Z,20231214,2025,16558.00,16560.00,16557.50,16560.00,47,125
MNQ2023Z,20231214,2030,16560.00,16562.50,16555.50,16558.75,92,164
MNQ2023Z,20231214,2035,16555.25,16558.25,16551.25,16552.00,34,83
MNQ2023Z,20231214,2040,16552.75,16553.75,16549.75,16549.75,21,55
MNQ2023Z,20231214,2045,16550.75,16552.50,16548.75,16549.00,43,70
