MNQ2023Z,20231214,1521,16530.00,16533.00,16530.00,16533.00,2,3
MNQ2023Z,20231214,1522,16528.25,16533.00,16528.25,16533.00,2,3
MNQ2023Z,20231214,1523,16533.00,16535.00,16533.00,16534.50,2,5
MNQ2023Z,20231214,1524,16535.00,16535.00,16526.00,16526.00,6,11
MNQ2023Z,20231214,1525,16538.50,16540.00,16529.50,16538.50,7,13
MNQ2023Z,20231214,1526,16538.50,16538.50,16530.75,16532.75,3,4
MNQ2023Z,20231214,1527,16537.50,16537.50,16529.75,16536.75,4,5
MNQ2023Z,20231214,1528,16530.00,16534.25,16529.75,16532.50,4,9
MNQ2023Z,20231214,1529,16528.75,16528.75,16528.75,16528.75,1,1
MNQ2023Z,20231214,1530,16530.50,16535.00,16528.50,16528.50,7,14
MNQ2023Z,20231214,1531,16534.75,16534.75,16528.25,16529.25,7,8
MNQ2023Z,20231214,1532,16532.50,16534.50,16530.00,16530.00,4,11
MNQ2023Z,20231214,1533,16532.75,16532.75,16532.75,16532.75,1,1
MNQ2023Z,20231214,1534,16530.25,16537.50,16529.75,16533.75,5,7
MNQ2023Z,20231214,1535,16530.00,16531.75,16530.00,16530.00,3,4
MNQ2023Z,20231214,1536,16530.00,16535.00,16530.00,16531.25,4,23
MNQ2023Z,20231214,1537,16530.75,16530.75,16530.75,16530.75,1,1
MNQ2023Z,20231214,1538,16530.75,16530.75,16530.75,16530.75,0,1
MNQ2023Z,20231214,1539,16532.25,16532.25,16530.75,16530.75,2,7
MNQ2023Z,20231214,1540,16529.50,16535.25,16529.50,16535.00,5,6
MNQ2023Z,20231214,1541,16535.25,16535.25,16535.25,16535.25,1,1
MNQ2023Z,20231214,1542,16536.00,16539.00,16531.00,16531.75,9,22
MNQ2023Z,20231214,1543,16531.75,16536.25,16530.00,16530.00,5,9
MNQ2023Z,20231214,1544,16530.00,16530.25,16530.00,16530.25,1,3
MNQ2023Z,20231214,1545,16535.50,16535.50,16530.00,16534.25,4,10
MNQ2023Z,20231214,1546,16534.75,16539.00,16525.00,16529.00,10,19
MNQ2023Z,20231214,1547,16529.00,16534.50,16529.00,16530.75,2,12
MNQ2023Z,20231214,1548,16534.00,16534.00,16534.00,16534.00,1,1
MNQ2023Z,20231214,1549,16533.50,16534.00,16530.00,16530.00,3,4
MNQ2023Z,20231214,1550,16534.00,16534.00,16530.00,16532.25,4,5
MNQ2023Z,20231214,1551,16534.00,16534.00,16532.25,16534.00,5,8
MNQ2023Z,20231214,1552,16530.75,16534.00,16530.75,16534.00,3,7
